bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/977168018-220,220,f,Substation,f,way/977168018,-6.493632899810664,37.14405062444917,ES,POINT (-6.493632899810664 37.144050624449164)
way/97851756-220,220,f,Substation,f,way/97851756,-6.120062640220034,36.61840743141045,ES,POINT (-6.120062640220034 36.61840743141045)
way/97937366-220,220,f,Substation,f,way/97937366,-2.9424807680957548,37.216594289075694,ES,POINT (-2.9424807680957548 37.216594289075694)
way/97937366-400,400,f,Substation,f,way/97937366,-2.942281555166585,37.216816296696365,ES,POINT (-2.942281555166585 37.216816296696365)
way/98127909-220,220,f,Substation,f,way/98127909,-5.717738624684974,36.14523930185986,ES,POINT (-5.717738624684974 36.14523930185986)
way/983523978-220,220,f,Substation,f,way/983523978,-3.671946289454596,40.51921285495616,ES,POINT (-3.6719462894545956 40.51921285495616)
way/983523978-400,400,f,Substation,f,way/983523978,-3.671741180885573,40.51943576611277,ES,POINT (-3.671741180885573 40.51943576611277)
way/98603324-400,400,f,Substation,f,way/98603324,-5.606054281712327,36.03218693362122,ES,POINT (-5.606054281712327 36.03218693362122)
way/986410926-400,400,f,Substation,f,way/986410926,-6.551193787012431,40.642209831722674,ES,POINT (-6.551193787012431 40.642209831722674)
way/986410945-400,400,f,Substation,f,way/986410945,-6.560160300536124,40.61255239371956,ES,POINT (-6.560160300536124 40.61255239371956)
way/989699715-400,400,f,Substation,f,way/989699715,-6.360559178196425,39.79927682633197,ES,POINT (-6.360559178196425 39.79927682633197)
way/990136230-220,220,f,Substation,f,way/990136230,-6.424683235104082,39.50700979232148,ES,POINT (-6.424683235104082 39.507009792321476)
way/991952490-220,220,f,Substation,f,way/991952490,-6.341710703039476,38.89653283895412,ES,POINT (-6.341710703039476 38.896532838954116)
way/996050563-220,220,f,Substation,f,way/996050563,-6.101519131638183,37.495865817792286,ES,POINT (-6.101519131638183 37.495865817792286)
