id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
10817,Castile La Mancha Solar,Solar,PV,PP,Spain,96.6,,,,,40.620422222222224,-2.811711111111111,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001010685', 'G100001010668', 'G100001010683', 'G100001010677', 'G100001010684', 'G100001010756', 'G100001011243', 'G100001010666', 'G100001011283'}}"
10818,Castile La Mancha Solar,Solar,PV,PP,Spain,20.3,,,,,39.58885,-2.0280500000000004,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010772', 'G100001010670'}}"
10819,Castile La Mancha Solar,Solar,PV,PP,Spain,9.4,,,,,38.73335,-0.96785,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010680', 'G100001010923'}}"
10820,Castile La Mancha Solar,Solar,PV,PP,Spain,37.2,,,,,39.607175,-2.08445,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001011407', 'G100001010664', 'G100001011244', 'G100001011424'}}"
10821,Castile La Mancha Solar,Solar,PV,PP,Spain,2.4,,,,,39.9083,-4.23715,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011168', 'G100001010849'}}"
10822,Castile La Mancha Solar,Solar,PV,PP,Spain,1.1,,,,,39.7574,-1.7295,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011084'}}
10823,Castile La Mancha Solar,Solar,PV,PP,Spain,5.0,,,,,39.27475,-2.39395,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010665', 'G100001011297'}}"
10824,Castile La Mancha Solar,Solar,PV,PP,Spain,17.2,,,,,38.6667,-3.98705,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001011372', 'G100001011077', 'G100001010787', 'G100001010659'}}"
10825,Castile La Mancha Solar Cc,Solar,PV,PP,Spain,5.9,,,,,39.0215,-3.2993,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011588', 'G100001011902'}}"
10826,Castile La Mancha Solar Cci,Solar,PV,PP,Spain,5.1,,,,,39.0544,-3.3234000000000004,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011589', 'G100001011785'}}"
10827,Castile La Mancha Solar Ccii,Solar,PV,PP,Spain,2.1,,,,,39.058,-3.3442,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011590'}}
10828,Castile La Mancha Solar Cciii,Solar,PV,PP,Spain,12.7,,,,,40.04716,-3.09904,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001011598', 'G100001011591', 'G100001011597', 'G100001011599', 'G100001011602'}}"
10829,Castile La Mancha Solar Cciv,Solar,PV,PP,Spain,3.5,,,,,40.0398,-3.3768,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011592'}}
10830,Castile La Mancha Solar Ccl,Solar,PV,PP,Spain,3.5,,,,,39.8588,-4.2087,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011788'}}
10831,Castile La Mancha Solar Ccli,Solar,PV,PP,Spain,19.1,,,,,38.8928,-4.043150000000001,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011802', 'G100001010715'}}"
10832,Castile La Mancha Solar Cclii,Solar,PV,PP,Spain,32.0,,,,,39.4889,-1.592375,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001011848', 'G100001011614', 'G100001011615', 'G100001011804'}}"
10833,Castile La Mancha Solar Ccliii,Solar,PV,PP,Spain,23.4,,,,,39.96176666666667,-2.6283666666666665,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011618', 'G100001011910', 'G100001011811'}}"
10834,Castile La Mancha Solar Ccliv,Solar,PV,PP,Spain,8.5,,,,,38.756,-1.5769,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011814'}}
10835,Castile La Mancha Solar Cclix,Solar,PV,PP,Spain,4.2,,,,,39.92705,-5.187,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011559', 'G100001011835'}}"
10836,Castile La Mancha Solar Cclv,Solar,PV,PP,Spain,43.5,,,,,40.0532,-2.92028,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001011604', 'G100001011603', 'G100001011600', 'G100001011815', 'G100001011765'}}"
10837,Castile La Mancha Solar Cclvi,Solar,PV,PP,Spain,9.8,,,,,40.7951,-2.5197,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011816'}}
10838,Castile La Mancha Solar Cclvii,Solar,PV,PP,Spain,15.1,,,,,38.31175,-1.8857,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010739', 'G100001011818'}}"
10839,Castile La Mancha Solar Cclviii,Solar,PV,PP,Spain,3.6,,,,,39.9454,-4.9626,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011833'}}
10840,Castile La Mancha Solar Cclx,Solar,PV,PP,Spain,18.8,,,,,40.8949,-2.7569,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011847'}}
10841,Castile La Mancha Solar Cclxii,Solar,PV,PP,Spain,1.5,,,,,38.9074,-3.8053,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011866'}}
10842,Castile La Mancha Solar Cclxiii,Solar,PV,PP,Spain,1.1,,,,,39.368,-3.8301,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011867'}}
10843,Castile La Mancha Solar Cclxiv,Solar,PV,PP,Spain,2.0,,,,,39.7052,-4.1488,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011868'}}
10844,Castile La Mancha Solar Cclxix,Solar,PV,PP,Spain,3.4,,,,,39.9186,-2.82465,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011399', 'G100001011881'}}"
10845,Castile La Mancha Solar Cclxv,Solar,PV,PP,Spain,1.5,,,,,39.6435,-3.7747,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011869'}}
10846,Castile La Mancha Solar Cclxvi,Solar,PV,PP,Spain,1.0,,,,,39.8312,-4.4037,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011870'}}
10847,Castile La Mancha Solar Cclxvii,Solar,PV,PP,Spain,1.6,,,,,39.3039,-2.8029,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011879'}}
10848,Castile La Mancha Solar Cclxviii,Solar,PV,PP,Spain,1.0,,,,,39.3001,-3.0491,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011880'}}
10849,Castile La Mancha Solar Cclxx,Solar,PV,PP,Spain,2.8,,,,,39.7342,-4.1003,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011901'}}
10850,Castile La Mancha Solar Cclxxii,Solar,PV,PP,Spain,2.6,,,,,40.5218,-3.0643,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011903'}}
10851,Castile La Mancha Solar Cclxxiv,Solar,PV,PP,Spain,1.0,,,,,39.2107,-3.0716,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011925'}}
10852,Castile La Mancha Solar Ccv,Solar,PV,PP,Spain,2.1,,,,,39.9789,-2.6713,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011593'}}
10853,Castile La Mancha Solar Ccvi,Solar,PV,PP,Spain,3.8,,,,,39.9745,-2.9676,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011594', 'G100001011595'}}"
10854,Castile La Mancha Solar Ccviii,Solar,PV,PP,Spain,11.9,,,,,40.04813333333333,-3.086233333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001010717', 'G100001011601', 'G100001011596'}}"
10855,Castile La Mancha Solar Ccxix,Solar,PV,PP,Spain,46.0,,,,,40.108775,-3.04015,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001010718', 'G100001011605', 'G100001011606', 'G100001011607'}}"
10856,Castile La Mancha Solar Ccxl,Solar,PV,PP,Spain,17.2,,,,,40.1515,-4.3576,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011749'}}
10857,Castile La Mancha Solar Ccxli,Solar,PV,PP,Spain,1.3,,,,,39.2623,-2.1826,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011753'}}
10858,Castile La Mancha Solar Ccxlii,Solar,PV,PP,Spain,10.3,,,,,39.186975,-2.193425,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001011251', 'G100001011275', 'G100001010799', 'G100001011754'}}"
10859,Castile La Mancha Solar Ccxliii,Solar,PV,PP,Spain,1.8,,,,,40.0093,-2.2279,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011755'}}
10860,Castile La Mancha Solar Ccxliv,Solar,PV,PP,Spain,54.1,,,,,38.916610000000006,-1.31926,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001011674', 'G100001011670', 'G100001011673', 'G100001011775', 'G100001010733', 'G100001011671', 'G100001011672', 'G100001010734', 'G100001010732', 'G100001011757'}}"
10861,Castile La Mancha Solar Ccxlvi,Solar,PV,PP,Spain,5.5,,,,,39.4275,-3.2917,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011769'}}
10862,Castile La Mancha Solar Ccxlvii,Solar,PV,PP,Spain,4.9,,,,,39.6737,-4.1922,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011770'}}
10863,Castile La Mancha Solar Ccxx,Solar,PV,PP,Spain,3.1,,,,,40.301,-2.9119,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011608'}}
10864,Castile La Mancha Solar Ccxxi,Solar,PV,PP,Spain,37.2,,,,,40.68655,-2.792975,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001011609', 'G100001010720', 'G100001010719', 'G100001010721'}}"
10865,Castile La Mancha Solar Ccxxii,Solar,PV,PP,Spain,8.6,,,,,40.75196666666667,-3.188833333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011216', 'G100001011169', 'G100001011610'}}"
10866,Castile La Mancha Solar Ccxxiii,Solar,PV,PP,Spain,39.7,,,,,39.921933333333335,-2.4277333333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011620', 'G100001011613', 'G100001011619'}}"
10867,Castile La Mancha Solar Ccxxvi,Solar,PV,PP,Spain,11.7,,,,,39.6214,-2.3792,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011616'}}
10868,Castile La Mancha Solar Ccxxvii,Solar,PV,PP,Spain,5.0,,,,,39.765,-2.5737,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011617'}}
10869,Castile La Mancha Solar Ccxxxi,Solar,PV,PP,Spain,1.8,,,,,39.9917,-2.0377,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011621'}}
10870,Castile La Mancha Solar Ccxxxii,Solar,PV,PP,Spain,1.4,,,,,38.4682,-1.773,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011641'}}
10871,Castile La Mancha Solar Ccxxxix,Solar,PV,PP,Spain,7.6,,,,,39.168,-4.0962,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011724'}}
10872,Castile La Mancha Solar Ccxxxviii,Solar,PV,PP,Spain,4.0,,,,,38.6788,-4.1964,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011719'}}
10873,Castile La Mancha Solar Ci,Solar,PV,PP,Spain,2.5,,,,,39.7202,-3.7482,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011085'}}
10874,Castile La Mancha Solar Cii,Solar,PV,PP,Spain,1.4,,,,,41.1271,-2.6925,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011086'}}
10875,Castile La Mancha Solar Ciii,Solar,PV,PP,Spain,8.4,,,,,39.1081,-1.4761,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011094'}}
10876,Castile La Mancha Solar Civ,Solar,PV,PP,Spain,2.2,,,,,39.4442,-1.704,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011097'}}
10877,Castile La Mancha Solar Cix,Solar,PV,PP,Spain,7.2,,,,,39.7275,-4.2083,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010975', 'G100001011117'}}"
10878,Castile La Mancha Solar Cl,Solar,PV,PP,Spain,5.1,,,,,39.24825,-1.4802499999999998,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011308', 'G100001011024'}}"
10879,Castile La Mancha Solar Cli,Solar,PV,PP,Spain,4.3,,,,,38.4682,-2.03175,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011310', 'G100001010898'}}"
10880,Castile La Mancha Solar Clii,Solar,PV,PP,Spain,4.4,,,,,38.7473,-1.6524,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011317'}}
10881,Castile La Mancha Solar Cliii,Solar,PV,PP,Spain,3.4,,,,,39.9948,-3.50685,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011224', 'G100001011322'}}"
10882,Castile La Mancha Solar Cliv,Solar,PV,PP,Spain,1.0,,,,,38.9328,-3.8611,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011323'}}
10883,Castile La Mancha Solar Clix,Solar,PV,PP,Spain,3.8,,,,,39.9503,-3.47785,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011173', 'G100001011340'}}"
10884,Castile La Mancha Solar Clv,Solar,PV,PP,Spain,8.1,,,,,39.6394,-3.0818,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011326'}}
10885,Castile La Mancha Solar Clvi,Solar,PV,PP,Spain,5.8,,,,,39.259,-1.7615,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011328'}}
10886,Castile La Mancha Solar Clvii,Solar,PV,PP,Spain,5.9,,,,,39.4802,-2.7401,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011098', 'G100001011330'}}"
10887,Castile La Mancha Solar Clviii,Solar,PV,PP,Spain,2.4,,,,,38.7664,-1.8946,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011338'}}
10888,Castile La Mancha Solar Clx,Solar,PV,PP,Spain,2.9,,,,,39.8197,-4.6395,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011343'}}
10889,Castile La Mancha Solar Clxi,Solar,PV,PP,Spain,1.0,,,,,39.9492,-2.918,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011349'}}
10890,Castile La Mancha Solar Clxii,Solar,PV,PP,Spain,1.2,,,,,39.2522,-1.2597,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011351'}}
10891,Castile La Mancha Solar Clxiii,Solar,PV,PP,Spain,8.0,,,,,39.2215,-2.6247,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011361'}}
10892,Castile La Mancha Solar Clxiv,Solar,PV,PP,Spain,1.3,,,,,39.0049,-2.122,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011368'}}
10893,Castile La Mancha Solar Clxix,Solar,PV,PP,Spain,1.8,,,,,39.7806,-1.6766,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011402'}}
10894,Castile La Mancha Solar Clxvi,Solar,PV,PP,Spain,3.4000000000000004,,,,,39.346900000000005,-2.54645,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011373', 'G100001010783'}}"
10895,Castile La Mancha Solar Clxvii,Solar,PV,PP,Spain,3.9,,,,,39.7942,-5.118366666666667,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011083', 'G100001011385', 'G100001011419'}}"
10896,Castile La Mancha Solar Clxx,Solar,PV,PP,Spain,1.7,,,,,39.8185,-4.992,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011404'}}
10897,Castile La Mancha Solar Clxxi,Solar,PV,PP,Spain,1.6,,,,,39.042,-2.2154,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011406'}}
10898,Castile La Mancha Solar Clxxiii,Solar,PV,PP,Spain,2.2,,,,,38.7417,-3.7654,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011410'}}
10899,Castile La Mancha Solar Clxxiv,Solar,PV,PP,Spain,1.2,,,,,39.8321,-4.2986,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011416'}}
10900,Castile La Mancha Solar Clxxix,Solar,PV,PP,Spain,4.6,,,,,39.8922,-4.7018,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011558'}}
10901,Castile La Mancha Solar Clxxv,Solar,PV,PP,Spain,1.1,,,,,39.3508,-2.2218,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011418'}}
10902,Castile La Mancha Solar Clxxviii,Solar,PV,PP,Spain,5.6,,,,,39.72095,-4.64135,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011003', 'G100001011557'}}"
10903,Castile La Mancha Solar Clxxxi,Solar,PV,PP,Spain,1.6,,,,,39.0244,-3.5892,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011560'}}
10904,Castile La Mancha Solar Clxxxii,Solar,PV,PP,Spain,1.1,,,,,39.7091,-3.8056,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011561'}}
10905,Castile La Mancha Solar Clxxxiii,Solar,PV,PP,Spain,4.2,,,,,39.7283,-3.8709,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011562'}}
10906,Castile La Mancha Solar Clxxxiv,Solar,PV,PP,Spain,2.0,,,,,39.8891,-3.6138,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011563'}}
10907,Castile La Mancha Solar Clxxxix,Solar,PV,PP,Spain,2.0,,,,,40.0075,-4.1763,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011568'}}
10908,Castile La Mancha Solar Clxxxv,Solar,PV,PP,Spain,10.1,,,,,39.88206666666667,-4.276633333333334,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011023', 'G100001011294', 'G100001011564'}}"
10909,Castile La Mancha Solar Clxxxvi,Solar,PV,PP,Spain,6.7,,,,,39.95196666666666,-3.824,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011192', 'G100001011565', 'G100001010716'}}"
10910,Castile La Mancha Solar Clxxxvii,Solar,PV,PP,Spain,1.4,,,,,39.9403,-3.5402,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011566'}}
10911,Castile La Mancha Solar Clxxxviii,Solar,PV,PP,Spain,3.0,,,,,39.954,-4.4871,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011567'}}
10912,Castile La Mancha Solar Cvi,Solar,PV,PP,Spain,2.4,,,,,39.4395,-1.9058,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011099'}}
10913,Castile La Mancha Solar Cvii,Solar,PV,PP,Spain,1.5,,,,,39.5886,-1.7465,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011100'}}
10914,Castile La Mancha Solar Cviii,Solar,PV,PP,Spain,1.4,,,,,38.9969,-3.4355,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011107'}}
10915,Castile La Mancha Solar Cx,Solar,PV,PP,Spain,3.6,,,,,39.9208,-3.7488,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011120'}}
10916,Castile La Mancha Solar Cxc,Solar,PV,PP,Spain,1.3,,,,,40.0211,-3.8051,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011569'}}
10917,Castile La Mancha Solar Cxci,Solar,PV,PP,Spain,12.7,,,,,40.0665,-4.1284,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011570'}}
10918,Castile La Mancha Solar Cxcii,Solar,PV,PP,Spain,38.4,,,,,38.64843333333334,-3.9967,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001011572', 'G100001010752', 'G100001011576', 'G100001011573', 'G100001011575', 'G100001011574'}}"
10919,Castile La Mancha Solar Cxcix,Solar,PV,PP,Spain,6.6,,,,,39.0162,-3.2889,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011587'}}
10920,Castile La Mancha Solar Cxcvii,Solar,PV,PP,Spain,1.3,,,,,40.1002,-3.6373,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011577'}}
10921,Castile La Mancha Solar Cxcviii,Solar,PV,PP,Spain,6.9,,,,,40.6925,-3.4042,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011578'}}
10922,Castile La Mancha Solar Cxi,Solar,PV,PP,Spain,4.1,,,,,40.107733333333336,-2.2113,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001011277', 'G100001011001', 'G100001011127'}}"
10923,Castile La Mancha Solar Cxii,Solar,PV,PP,Spain,3.5,,,,,38.8855,-1.1166,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011128'}}
10924,Castile La Mancha Solar Cxiii,Solar,PV,PP,Spain,4.0,,,,,39.65475,-3.81465,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011131', 'G100001010917'}}"
10925,Castile La Mancha Solar Cxiv,Solar,PV,PP,Spain,4.6,,,,,41.047,-2.638,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011133'}}
10926,Castile La Mancha Solar Cxlii,Solar,PV,PP,Spain,12.2,,,,,39.088033333333335,-3.2929666666666666,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001010973', 'G100001011278', 'G100001010777'}}"
10927,Castile La Mancha Solar Cxliii,Solar,PV,PP,Spain,2.1,,,,,39.2353,-4.3196,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011279'}}
10928,Castile La Mancha Solar Cxliv,Solar,PV,PP,Spain,9.1,,,,,39.13805,-1.5766,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001011028', 'G100001011282'}}"
10929,Castile La Mancha Solar Cxlvi,Solar,PV,PP,Spain,10.7,,,,,38.83515,-1.73575,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010797', 'G100001011292'}}"
10930,Castile La Mancha Solar Cxlviii,Solar,PV,PP,Spain,1.1,,,,,40.5376,-3.2918,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011295'}}
10931,Castile La Mancha Solar Cxv,Solar,PV,PP,Spain,2.5,,,,,40.2376,-2.0813,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011145'}}
10932,Castile La Mancha Solar Cxviii,Solar,PV,PP,Spain,1.1,,,,,39.9883,-3.5944,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011172'}}
10933,Castile La Mancha Solar Cxx,Solar,PV,PP,Spain,7.4,,,,,38.9106,-3.3841,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011178'}}
10934,Castile La Mancha Solar Cxxi,Solar,PV,PP,Spain,2.3,,,,,39.2054,-2.0464,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011184'}}
10935,Castile La Mancha Solar Cxxiii,Solar,PV,PP,Spain,2.9,,,,,39.1648,-2.391,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011200'}}
10936,Castile La Mancha Solar Cxxiv,Solar,PV,PP,Spain,2.7,,,,,39.695,-2.9883,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011205'}}
10937,Castile La Mancha Solar Cxxix,Solar,PV,PP,Spain,1.0,,,,,38.8347,-2.185,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011227'}}
10938,Castile La Mancha Solar Cxxv,Solar,PV,PP,Spain,3.0,,,,,40.7393,-2.9287,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011210'}}
10939,Castile La Mancha Solar Cxxvii,Solar,PV,PP,Spain,3.5,,,,,39.3677,-2.4774,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011218'}}
10940,Castile La Mancha Solar Cxxx,Solar,PV,PP,Spain,1.4,,,,,40.5943,-2.1697,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011239'}}
10941,Castile La Mancha Solar Cxxxiv,Solar,PV,PP,Spain,1.4,,,,,38.7052,-0.9534,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011254'}}
10942,Castile La Mancha Solar Cxxxix,Solar,PV,PP,Spain,1.1,,,,,38.7133,-2.0023,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011273'}}
10943,Castile La Mancha Solar Cxxxv,Solar,PV,PP,Spain,4.0,,,,,39.2577,-2.7649,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011256'}}
10944,Castile La Mancha Solar Cxxxvi,Solar,PV,PP,Spain,2.6,,,,,39.3814,-2.0172,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011263'}}
10945,Castile La Mancha Solar Cxxxvii,Solar,PV,PP,Spain,1.8,,,,,39.1141,-3.3688,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011266'}}
10946,Castile La Mancha Solar Cxxxviii,Solar,PV,PP,Spain,3.8,,,,,38.9195,-2.1384,,0.0,0.0,0.0,{nan},{'GEM': {'G100001011271'}}
10947,Castile La Mancha Solar Li,Solar,PV,PP,Spain,1.3,,,,,40.8876,-3.2305,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010858'}}
10948,Castile La Mancha Solar Lii,Solar,PV,PP,Spain,5.0,,,,,39.3158,-2.6176,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010864', 'G100001010943'}}"
10949,Castile La Mancha Solar Liii,Solar,PV,PP,Spain,4.3,,,,,39.9451,-3.3478,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010865'}}
10950,Castile La Mancha Solar Liv,Solar,PV,PP,Spain,3.7,,,,,39.2679,-2.6467,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010874'}}
10951,Castile La Mancha Solar Lix,Solar,PV,PP,Spain,3.5,,,,,39.842,-2.5623,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010902'}}
10952,Castile La Mancha Solar Lv,Solar,PV,PP,Spain,9.1,,,,,39.42445,-2.3973,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010942', 'G100001010876'}}"
10953,Castile La Mancha Solar Lvi,Solar,PV,PP,Spain,4.6,,,,,39.5987,-3.1562,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010887'}}
10954,Castile La Mancha Solar Lviii,Solar,PV,PP,Spain,1.3,,,,,38.9555,-2.0899,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010901'}}
10955,Castile La Mancha Solar Lx,Solar,PV,PP,Spain,1.2,,,,,38.9942,-4.8695,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010905'}}
10956,Castile La Mancha Solar Lxi,Solar,PV,PP,Spain,5.7,,,,,39.12415,-2.01225,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010910', 'G100001010762'}}"
10957,Castile La Mancha Solar Lxiv,Solar,PV,PP,Spain,6.1,,,,,39.095600000000005,-1.9632,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010995', 'G100001010925'}}"
10958,Castile La Mancha Solar Lxv,Solar,PV,PP,Spain,9.4,,,,,38.8879,-2.0618,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010928'}}
10959,Castile La Mancha Solar Lxvi,Solar,PV,PP,Spain,6.9,,,,,39.892,-5.0015,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010932'}}
10960,Castile La Mancha Solar Lxvii,Solar,PV,PP,Spain,2.1,,,,,41.0973,-2.6059,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010934'}}
10961,Castile La Mancha Solar Lxviii,Solar,PV,PP,Spain,5.0,,,,,39.2584,-2.3179,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010937'}}
10962,Castile La Mancha Solar Lxxi,Solar,PV,PP,Spain,16.3,,,,,38.7824,-4.3393,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010972'}}
